company;year;country;ERROWIN;MEPAWIN;DISPERWIN;ESGScoreWIN;ESGCombWIN;ENVPillarWIN;SocialPillarWIN;GovPillarWIN;QANALYST
ENKAI.IS;2017;Turkey;1.20260548;0.00173490;0.12914901;30.23;30.23;22.59;30.82;40.11;9
ENKAI.IS;2016;Turkey;1.11336516;0.00173490;0.08311688;15.36;15.36;15.00;18.60;31.92;11
ENKAI.IS;2015;Turkey;1.68610113;0.00173490;0.14700134;17.53;17.53;15.00;17.00;45.51;13
ENKAI.IS;2014;Turkey;1.68852077;0.00173490;0.11498742;15.85;15.85;15.00;17.00;45.80;10
AEFES.IS;2023;Turkey;2.34380000;0.00173490;0.11139958;74.00;74.00;74.00;76.00;67.74;6
AEFES.IS;2022;Turkey;2.34380000;0.00173490;0.06151092;74.00;74.00;71.03;76.00;63.06;7
AEFES.IS;2021;Turkey;1.00001703;0.00173490;0.15897199;70.33;70.33;54.22;76.00;61.78;7
AEFES.IS;2020;Turkey;0.99998699;0.00173490;0.21127805;70.19;70.19;57.45;76.00;58.48;9
AEFES.IS;2019;Turkey;0.99997536;0.00173490;0.26901262;66.54;66.54;68.55;75.36;47.92;6
AEFES.IS;2018;Turkey;1.00004189;0.00173490;0.33883806;65.09;65.09;62.89;67.27;63.73;8
AEFES.IS;2017;Turkey;0.99966444;0.00173490;0.30831466;59.39;59.39;58.57;60.81;57.74;8
AEFES.IS;2016;Turkey;0.99997536;0.00173490;0.36225000;50.64;50.64;47.57;55.56;45.28;10
AEFES.IS;2015;Turkey;0.99999260;0.00173490;0.36225000;43.20;43.20;39.77;54.81;25.99;13
AEFES.IS;2014;Turkey;1.00002270;0.00173490;0.36225000;46.13;46.13;33.06;51.19;52.50;17
EREGL.IS;2023;Turkey;1.00000088;0.00173490;0.36225000;63.39;63.39;60.73;69.26;57.60;8
EREGL.IS;2022;Turkey;0.99997296;0.00173490;0.09230206;69.22;69.22;64.33;74.63;67.38;11
EREGL.IS;2021;Turkey;1.00006515;0.00173490;0.16123760;73.51;73.51;66.17;72.97;77.00;13
EREGL.IS;2020;Turkey;0.99998784;0.00173490;0.16909174;74.00;74.00;74.00;74.90;73.53;10
EREGL.IS;2019;Turkey;0.99996216;0.00173490;0.06434381;66.90;66.90;72.59;66.25;59.82;10
EREGL.IS;2018;Turkey;0.99994866;0.00173490;0.05312939;64.01;64.01;61.64;62.26;70.27;7
EREGL.IS;2017;Turkey;2.34380000;0.00173490;0.09312989;66.24;66.24;66.26;62.47;72.37;12
EREGL.IS;2016;Turkey;0.00000000;0.00000000;0.14414839;59.22;59.22;61.12;49.41;72.58;14
EREGL.IS;2015;Turkey;0.00000000;0.00000000;0.10259665;34.58;34.58;26.85;34.55;45.70;13
EREGL.IS;2014;Turkey;2.34380000;0.00173490;0.08495449;31.45;31.45;21.55;33.67;42.00;13
GNDJ.J;2023;South Africa;0.69975071;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
GNDJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;46.67;46.67;39.73;55.11;44.04;0
GNDJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;46.45;46.45;47.77;58.22;29.83;0
GNDJ.J;2020;South Africa;1.07086275;0.00173490;0.00000000;45.51;45.51;48.28;50.46;35.75;1
GNDJ.J;2019;South Africa;0.00000000;0.00000000;0.21593291;46.05;46.05;54.55;55.33;23.81;2
GNDJ.J;2018;South Africa;0.00000000;0.00000000;0.09202454;46.67;46.67;55.83;55.92;23.65;2
GNDJ.J;2017;South Africa;0.00000000;0.00000000;0.36225000;45.62;45.62;45.64;54.98;33.41;4
GNDJ.J;2016;South Africa;0.00000000;0.00000000;0.36225000;49.06;49.06;42.42;63.38;38.42;3
GNDJ.J;2015;South Africa;0.00000000;0.00000000;0.09276236;44.66;44.66;45.73;51.02;35.10;4
GNDJ.J;2014;South Africa;0.00000000;0.00000000;0.28319846;42.45;42.45;49.25;44.40;31.76;3
GRTJ.J;2023;South Africa;0.59936172;0.00173490;0.02018634;15.00;15.00;15.00;17.00;15.00;6
GRTJ.J;2022;South Africa;0.94650329;0.00173490;0.00951040;44.13;44.13;47.35;58.15;27.20;5
GRTJ.J;2021;South Africa;0.97066819;0.00173490;0.02378953;51.80;51.80;62.60;53.38;37.73;6
GRTJ.J;2020;South Africa;1.03308059;0.00173490;0.14665251;60.97;60.97;72.20;61.88;47.03;5
GRTJ.J;2019;South Africa;0.93678652;0.00173490;0.01843350;66.29;66.29;74.00;63.31;58.19;5
GRTJ.J;2018;South Africa;0.89323823;0.00173490;0.00223689;67.08;67.08;68.37;68.39;64.35;4
GRTJ.J;2017;South Africa;1.94852007;0.00173490;0.00197075;61.23;61.23;65.11;65.77;52.46;6
GRTJ.J;2016;South Africa;0.47905827;0.00173490;0.15312804;69.30;69.30;70.30;63.48;73.59;6
GRTJ.J;2015;South Africa;0.71492639;0.00173490;0.04457898;66.99;66.99;65.06;58.25;77.00;3
GRTJ.J;2014;South Africa;0.75326385;0.00173490;0.26638394;62.74;62.74;57.02;58.12;73.74;7
CSNA3.SA;2023;Brazil;0.98932524;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;9
CSNA3.SA;2022;Brazil;0.46982250;0.00173490;0.24303751;58.02;58.02;61.75;58.21;52.35;12
CSNA3.SA;2021;Brazil;0.15424953;0.00173490;0.20837212;61.12;50.94;59.83;61.74;61.96;11
CSNA3.SA;2020;Brazil;0.77568562;0.00173490;0.34378928;58.23;58.23;57.36;54.75;65.16;5
CSNA3.SA;2019;Brazil;0.00000000;0.00000000;0.30843108;50.93;50.93;47.93;49.07;58.27;13
CSNA3.SA;2018;Brazil;0.00000000;0.00000000;0.28948234;49.54;49.54;45.55;47.16;59.16;13
CSNA3.SA;2017;Brazil;0.00000000;0.00000000;0.36225000;58.14;58.14;59.46;57.51;57.27;9
CSNA3.SA;2016;Brazil;0.00000000;0.00000000;0.17578022;56.98;47.47;51.32;57.66;63.99;12
CSNA3.SA;2015;Brazil;0.00000000;0.00000000;0.36225000;55.90;55.90;50.66;64.15;49.92;16
CSNA3.SA;2014;Brazil;0.00000000;0.00000000;0.36225000;47.21;47.21;51.49;50.10;36.35;12
HYPJ.J;2023;South Africa;2.34380000;0.00173490;0.01543564;45.33;45.33;30.86;44.44;63.04;4
HYPJ.J;2022;South Africa;2.34380000;0.00173490;0.04803016;41.64;41.64;28.94;39.20;58.73;4
HYPJ.J;2021;South Africa;2.34380000;0.00173490;0.14227846;45.10;45.10;41.40;36.35;57.62;6
HYPJ.J;2020;South Africa;2.34380000;0.00173490;0.17171904;52.12;52.12;51.12;36.23;68.19;5
HYPJ.J;2019;South Africa;2.34380000;0.00173490;0.02687627;56.70;56.70;61.07;48.69;59.13;4
HYPJ.J;2018;South Africa;2.34380000;0.00173490;0.01536193;60.55;60.55;63.62;52.42;64.61;4
HYPJ.J;2017;South Africa;2.34380000;0.00173490;0.02430802;65.99;65.99;66.29;55.06;75.90;5
HYPJ.J;2016;South Africa;2.34380000;0.00173490;0.01284294;62.92;62.92;62.68;58.00;67.81;4
HYPJ.J;2015;South Africa;0.96420540;0.00173490;0.00779777;44.56;44.56;28.42;64.83;44.37;3
HYPJ.J;2014;South Africa;0.95831046;0.00173490;0.00297838;44.85;44.85;25.31;59.00;54.37;5
HCIJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;34.75;0
HCIJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;18.73;0
HCIJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;31.62;0
HCIJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;16.76;16.76;15.00;17.00;46.56;0
HCIJ.J;2019;South Africa;0.00000000;0.00000000;0.00000000;17.81;17.81;15.68;17.00;37.61;0
HCIJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;23.65;23.65;18.09;17.00;50.59;0
HCIJ.J;2017;South Africa;0.00000000;0.00000000;0.00000000;26.89;26.89;22.45;17.00;58.49;0
HCIJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;24.56;24.56;16.82;20.72;42.15;0
HCIJ.J;2015;South Africa;0.00000000;0.00000000;0.00000000;25.82;25.82;20.71;17.00;48.28;0
HCIJ.J;2014;South Africa;0.00000000;0.00000000;0.00000000;25.47;25.47;26.46;17.01;37.77;0
HDCJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;36.04;36.04;22.97;35.54;52.14;0
HDCJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;35.70;35.70;30.73;38.02;38.56;0
HDCJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;30.69;30.69;15.77;44.48;30.53;0
HDCJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;39.98;39.98;20.00;52.37;47.72;0
HDCJ.J;2019;South Africa;0.00000000;0.00000000;0.00000000;34.49;34.49;18.00;46.07;39.08;0
HDCJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;37.64;37.64;15.00;40.65;63.04;0
HDCJ.J;2017;South Africa;2.34380000;0.00173490;0.00000000;47.46;47.46;25.35;39.27;77.00;1
HDCJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;43.81;43.81;25.34;32.27;77.00;0
HDCJ.J;2015;South Africa;1.70571269;0.00173490;0.00000000;44.46;44.46;35.48;31.32;77.00;1
HDCJ.J;2014;South Africa;0.00000000;0.00000000;0.00000000;31.34;31.34;15.00;34.78;54.29;0
KCHOL.IS;2023;Turkey;0.00000000;0.00000000;0.20293678;74.00;74.00;74.00;76.00;65.73;4
KCHOL.IS;2022;Turkey;0.00000000;0.00000000;0.18630132;74.00;74.00;74.00;76.00;71.37;6
KCHOL.IS;2021;Turkey;0.00000000;0.00000000;0.19179431;74.00;74.00;74.00;76.00;77.00;6
KCHOL.IS;2020;Turkey;0.00000000;0.00000000;0.16924312;74.00;74.00;74.00;76.00;76.78;8
KCHOL.IS;2019;Turkey;0.00000000;0.00000000;0.09500478;74.00;74.00;71.09;76.00;72.11;7
KCHOL.IS;2018;Turkey;0.00000000;0.00000000;0.04730040;74.00;74.00;74.00;76.00;77.00;7
KCHOL.IS;2017;Turkey;0.87474770;0.00173490;0.06822671;74.00;74.00;74.00;76.00;74.52;7
KCHOL.IS;2016;Turkey;0.92355283;0.00173490;0.06194093;74.00;74.00;74.00;76.00;73.61;10
KCHOL.IS;2015;Turkey;0.00000000;0.00000000;0.08970204;74.00;62.45;74.00;76.00;66.88;10
KCHOL.IS;2014;Turkey;0.00000000;0.00000000;0.07014385;74.00;74.00;74.00;67.56;63.06;14
MTAJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
MTAJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;69.36;69.36;52.32;72.71;77.00;0
MTAJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;68.97;68.97;51.06;73.16;77.00;0
MTAJ.J;2020;South Africa;0.99419291;0.00173490;0.00000000;60.86;60.86;51.31;67.13;63.53;1
MTAJ.J;2019;South Africa;0.98833125;0.00173490;0.00000000;67.34;67.34;53.85;69.19;77.00;1
MTAJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;55.43;55.43;29.56;59.92;77.00;0
MTAJ.J;2017;South Africa;0.98400359;0.00173490;0.00000000;52.61;52.61;28.30;53.73;77.00;1
MTAJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;48.25;48.25;25.81;56.75;65.19;0
MTAJ.J;2015;South Africa;0.00000000;0.00000000;0.00000000;32.03;32.03;23.01;35.25;39.19;1
MTAJ.J;2014;South Africa;0.00000000;0.00000000;0.00000000;30.45;30.45;22.57;38.74;27.35;0
MGROS.IS;2023;Turkey;0.65622700;0.00173490;0.13211036;74.00;74.00;74.00;76.00;73.02;9
MGROS.IS;2022;Turkey;0.83856654;0.00173490;0.07102191;74.00;74.00;74.00;76.00;62.72;10
MGROS.IS;2021;Turkey;0.91225927;0.00173490;0.36225000;74.00;74.00;74.00;76.00;77.00;9
MGROS.IS;2020;Turkey;1.84423327;0.00173490;0.36225000;74.00;74.00;74.00;76.00;44.39;11
MGROS.IS;2019;Turkey;2.34380000;0.00173490;0.36225000;68.75;68.75;74.00;69.97;50.70;11
MGROS.IS;2018;Turkey;2.34380000;0.00173490;0.36225000;69.23;69.23;74.00;68.55;57.24;10
MGROS.IS;2017;Turkey;0.08836215;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;13
MGROS.IS;2016;Turkey;1.62331582;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;17
MGROS.IS;2015;Turkey;2.22216965;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;15
MGROS.IS;2014;Turkey;0.39510605;0.00173490;0.29478557;15.00;15.00;15.00;17.00;15.00;18
ADRJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;46.45;46.45;44.33;48.87;45.16;0
ADRJ.J;2022;South Africa;0.00000000;0.00000000;0.00000000;30.11;30.11;25.40;37.19;24.21;0
ADRJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;37.56;37.56;28.16;35.08;47.23;0
ADRJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;44.56;44.56;33.78;43.49;53.56;0
ADRJ.J;2019;South Africa;0.00000000;0.00000000;0.00000000;48.14;48.14;40.58;43.80;59.08;0
ADRJ.J;2018;South Africa;0.00000000;0.00000000;0.00000000;40.10;40.10;32.37;33.55;54.00;0
ADRJ.J;2017;South Africa;0.00000000;0.00000000;0.00000000;36.57;36.57;20.20;32.98;52.62;0
ADRJ.J;2016;South Africa;0.00000000;0.00000000;0.00000000;38.39;38.39;36.91;37.53;40.52;0
ADRJ.J;2015;South Africa;0.00000000;0.00000000;0.00000000;33.82;33.82;20.76;30.97;46.61;0
ADRJ.J;2014;South Africa;0.00000000;0.00000000;0.00000000;36.48;36.48;28.27;30.88;49.39;0
FROTO.IS;2023;Turkey;2.34380000;0.00173490;0.15304266;15.00;15.00;15.00;17.00;15.00;5
FROTO.IS;2022;Turkey;2.34380000;0.00173490;0.04832376;74.00;74.00;74.00;76.00;51.65;6
FROTO.IS;2021;Turkey;2.23811474;0.00173490;0.08989918;74.00;74.00;74.00;76.00;52.00;10
FROTO.IS;2020;Turkey;2.23594986;0.00173490;0.15805596;74.00;74.00;74.00;76.00;64.65;11
FROTO.IS;2019;Turkey;1.71783091;0.00173490;0.10347772;64.31;64.31;63.05;73.53;50.38;10
FROTO.IS;2018;Turkey;2.34380000;0.00173490;0.07305844;72.08;72.08;74.00;66.10;71.55;12
FROTO.IS;2017;Turkey;2.34380000;0.00173490;0.07402765;69.18;69.18;74.00;69.15;55.38;16
FROTO.IS;2016;Turkey;0.00000000;0.00000000;0.07095611;63.78;63.78;73.18;68.41;42.71;17
FROTO.IS;2015;Turkey;0.96131821;0.00173490;0.05644915;66.28;62.95;73.70;69.32;50.70;16
FROTO.IS;2014;Turkey;0.96116963;0.00173490;0.18397411;59.98;59.98;52.31;72.87;48.74;17
SOLJ.J;2023;South Africa;0.83007598;0.00173490;0.12894476;74.00;46.87;64.67;76.00;72.87;11
SOLJ.J;2022;South Africa;0.78900417;0.00173490;0.15773124;74.00;74.00;68.02;76.00;73.47;10
SOLJ.J;2021;South Africa;0.77560940;0.00173490;0.25996586;74.00;66.38;66.66;76.00;69.55;11
SOLJ.J;2020;South Africa;0.99791898;0.00173490;0.36225000;74.00;51.00;67.30;76.00;69.92;10
SOLJ.J;2019;South Africa;0.79490432;0.00173490;0.12970752;73.81;62.91;63.74;76.00;73.07;13
SOLJ.J;2018;South Africa;0.76920728;0.00173490;0.09181021;68.28;68.28;54.53;76.00;77.00;14
SOLJ.J;2017;South Africa;0.74138508;0.00173490;0.09691235;71.04;71.04;53.02;76.00;77.00;12
SOLJ.J;2016;South Africa;0.84696289;0.00173490;0.05090834;70.16;70.16;52.39;76.00;77.00;15
SOLJ.J;2015;South Africa;0.81813365;0.00173490;0.09761656;66.68;66.68;55.16;72.26;77.00;13
SOLJ.J;2014;South Africa;0.61746955;0.00173490;0.04160218;65.95;65.95;51.35;65.41;77.00;13
PETKM.IS;2023;Turkey;0.99650147;0.00173490;0.10136157;74.00;74.00;74.00;76.00;72.51;4
PETKM.IS;2022;Turkey;0.98917218;0.00173490;0.18477041;74.00;74.00;74.00;76.00;60.47;6
PETKM.IS;2021;Turkey;0.00000000;0.00000000;0.26017408;48.74;48.74;57.45;48.18;34.32;6
PETKM.IS;2020;Turkey;0.00000000;0.00000000;0.17095223;32.21;32.21;38.60;18.10;44.83;7
PETKM.IS;2019;Turkey;0.00000000;0.00000000;0.15984360;31.63;31.63;31.20;19.67;52.65;7
PETKM.IS;2018;Turkey;0.00000000;0.00000000;0.18237879;32.24;32.24;25.43;23.94;58.36;8
PETKM.IS;2017;Turkey;0.00000000;0.00000000;0.26372244;34.68;34.68;22.75;28.81;65.70;8
PETKM.IS;2016;Turkey;0.00000000;0.00000000;0.25618465;34.68;34.68;24.66;21.29;75.06;9
PETKM.IS;2015;Turkey;0.00000000;0.00000000;0.36225000;35.41;35.41;24.26;21.83;77.00;13
PETKM.IS;2014;Turkey;0.00000000;0.00000000;0.36225000;27.10;27.10;19.67;19.40;53.29;10
RCLJ.J;2023;South Africa;0.00000000;0.00000000;0.01492537;47.31;47.31;33.88;54.49;49.65;2
RCLJ.J;2022;South Africa;0.15013152;0.00173490;0.02143146;35.59;35.59;35.64;35.98;34.89;2
RCLJ.J;2021;South Africa;0.00000000;0.00000000;0.21353559;40.86;40.86;40.95;37.14;47.20;2
RCLJ.J;2020;South Africa;1.31965172;0.00173490;0.08695652;42.26;42.26;46.55;40.85;39.97;2
RCLJ.J;2019;South Africa;0.74392592;0.00173490;0.15321317;48.64;48.64;61.07;43.83;43.28;3
RCLJ.J;2018;South Africa;2.12219075;0.00173490;0.05701460;48.37;48.37;59.53;45.33;41.36;4
RCLJ.J;2017;South Africa;0.00000000;0.00000000;0.17822222;47.93;47.93;56.95;50.40;33.73;4
RCLJ.J;2016;South Africa;0.00000000;0.00000000;0.04154808;48.90;48.90;60.44;51.45;31.80;3
RCLJ.J;2015;South Africa;0.00000000;0.00000000;0.14998953;58.31;58.31;62.67;54.47;60.13;3
RCLJ.J;2014;South Africa;0.00000000;0.00000000;0.36225000;58.09;58.09;59.58;51.00;68.71;2
SIRI.BK;2023;Thailand;0.00000000;0.00000000;0.10525374;57.37;57.37;70.39;76.00;21.81;8
SIRI.BK;2022;Thailand;0.00000000;0.00000000;0.07371333;62.85;62.85;71.59;76.00;34.65;9
SIRI.BK;2021;Thailand;0.00000000;0.00000000;0.11207682;61.89;61.89;74.00;76.00;30.34;9
SIRI.BK;2020;Thailand;0.97302028;0.00173490;0.13464115;60.63;60.63;74.00;73.52;30.16;7
SIRI.BK;2019;Thailand;0.94683572;0.00173490;0.24879725;60.62;60.62;73.96;76.00;27.93;10
SIRI.BK;2018;Thailand;0.98761942;0.00173490;0.15346445;15.00;15.00;15.00;17.00;15.00;9
SIRI.BK;2017;Thailand;0.93337161;0.00173490;0.06747358;15.00;15.00;15.00;17.00;15.00;12
SIRI.BK;2016;Thailand;0.99095801;0.00173490;0.05251284;15.00;15.00;15.00;17.00;15.00;12
SIRI.BK;2015;Thailand;0.89733219;0.00173490;0.11482211;15.00;15.00;15.00;17.00;15.00;11
SIRI.BK;2014;Thailand;0.86785932;0.00173490;0.23256220;15.00;15.00;15.00;17.00;15.00;11
MRPJ.J;2023;South Africa;2.34380000;0.00173490;0.04924125;57.15;57.15;35.96;76.00;43.97;9
MRPJ.J;2022;South Africa;2.34380000;0.00173490;0.01600602;63.92;63.92;37.10;76.00;60.14;6
MRPJ.J;2021;South Africa;2.34380000;0.00173490;0.03717326;64.52;64.52;39.56;75.75;64.51;10
MRPJ.J;2020;South Africa;2.34380000;0.00173490;0.08301292;54.23;54.23;43.25;66.81;45.75;10
MRPJ.J;2019;South Africa;2.34380000;0.00173490;0.03535490;45.20;45.20;36.31;66.71;25.75;10
MRPJ.J;2018;South Africa;2.34380000;0.00173490;0.01927694;52.50;52.50;33.61;68.20;44.51;14
MRPJ.J;2017;South Africa;2.34380000;0.00173490;0.04198968;52.23;52.23;17.18;68.23;51.98;12
MRPJ.J;2016;South Africa;2.34380000;0.00173490;0.02614288;53.45;53.45;15.00;71.49;55.61;14
MRPJ.J;2015;South Africa;2.34380000;0.00173490;0.02194766;49.76;49.76;15.00;63.12;55.49;12
MRPJ.J;2014;South Africa;2.34380000;0.00173490;0.03294294;46.75;46.75;15.00;52.29;59.51;12
TVO.BK;2023;Thailand;0.81498886;0.00173490;0.29176563;68.18;68.18;59.48;64.26;77.00;3
TVO.BK;2022;Thailand;0.04427057;0.00173490;0.05621639;65.97;65.97;60.10;65.01;74.07;3
TVO.BK;2021;Thailand;0.18718444;0.00173490;0.15753321;54.11;54.11;55.84;65.53;32.47;4
TVO.BK;2020;Thailand;0.26530003;0.00173490;0.05886650;57.21;57.21;54.22;66.08;45.15;4
TVO.BK;2019;Thailand;0.99859486;0.00173490;0.00000000;51.80;51.80;54.69;49.60;52.40;3
TVO.BK;2018;Thailand;0.98849635;0.00173490;0.02427273;15.00;15.00;15.00;17.00;15.00;5
TVO.BK;2017;Thailand;0.97746024;0.00173490;0.18208345;15.00;15.00;15.00;17.00;15.00;5
TVO.BK;2016;Thailand;0.93466960;0.00173490;0.05444563;15.00;15.00;15.00;17.00;15.00;6
TVO.BK;2015;Thailand;0.96725584;0.00173490;0.05489037;15.00;15.00;15.00;17.00;15.00;7
TVO.BK;2014;Thailand;0.64182811;0.00173490;0.06652572;15.00;15.00;15.00;17.00;15.00;3
PEOLES.MX;2023;Mexico;0.38000000;0.00173490;0.03225806;15.00;15.00;15.00;17.00;15.00;2
PEOLES.MX;2022;Mexico;2.34380000;0.00173490;0.36225000;55.09;34.45;60.49;61.66;36.56;4
PEOLES.MX;2021;Mexico;2.34380000;0.00173490;0.17054449;62.17;62.17;69.12;62.56;51.58;5
PEOLES.MX;2020;Mexico;1.94298246;0.00173490;0.36225000;63.28;63.28;69.32;63.58;54.12;4
PEOLES.MX;2019;Mexico;0.94295279;0.00173490;0.21388502;47.70;47.70;40.29;52.78;49.99;6
PEOLES.MX;2018;Mexico;0.14092437;0.00173490;0.10508983;53.89;49.63;47.79;60.34;52.07;6
PEOLES.MX;2017;Mexico;1.00137203;0.00173490;0.02266255;53.35;53.35;39.77;60.71;60.73;8
PEOLES.MX;2016;Mexico;0.36171582;0.00173490;0.03956653;58.48;58.48;44.77;65.72;66.27;7
PEOLES.MX;2015;Mexico;0.45314286;0.00173490;0.30870060;63.13;63.13;62.18;69.62;53.88;8
PEOLES.MX;2014;Mexico;0.86201362;0.00173490;0.14788861;66.39;66.39;67.37;67.01;63.98;6
TOASO.IS;2023;Turkey;0.74197249;0.00173490;0.04065209;15.00;15.00;15.00;17.00;15.00;5
TOASO.IS;2022;Turkey;0.15435261;0.00173490;0.10920055;74.00;74.00;74.00;76.00;71.99;7
TOASO.IS;2021;Turkey;0.54509194;0.00173490;0.07285036;74.00;74.00;72.78;76.00;65.48;13
TOASO.IS;2020;Turkey;0.70166658;0.00173490;0.13541143;68.82;60.76;70.28;63.47;75.90;12
TOASO.IS;2019;Turkey;0.55381849;0.00173490;0.02312762;65.92;65.92;68.26;53.18;77.00;9
TOASO.IS;2018;Turkey;0.24539635;0.00173490;0.08286162;63.28;63.28;72.41;57.56;60.28;11
TOASO.IS;2017;Turkey;0.93306292;0.00173490;0.12171513;61.23;61.23;69.00;51.86;66.34;14
TOASO.IS;2016;Turkey;0.03255792;0.00173490;0.15698627;61.57;61.57;73.58;55.24;55.53;14
TOASO.IS;2015;Turkey;0.83479963;0.00173490;0.14200341;62.56;61.09;74.00;44.92;76.17;16
TOASO.IS;2014;Turkey;2.34380000;0.00173490;0.07078702;61.81;61.81;65.27;41.79;77.00;16
SISE.IS;2023;Turkey;0.31559603;0.00173490;0.12660779;15.00;15.00;15.00;17.00;15.00;5
SISE.IS;2022;Turkey;0.49656754;0.00173490;0.03846522;74.00;74.00;74.00;76.00;68.66;7
SISE.IS;2021;Turkey;0.88685164;0.00173490;0.17958495;74.00;74.00;74.00;76.00;65.75;8
SISE.IS;2020;Turkey;0.00000000;0.00000000;0.16899577;72.85;72.85;74.00;75.41;54.58;8
SISE.IS;2019;Turkey;0.00000000;0.00000000;0.16293930;68.19;68.19;74.00;58.36;74.12;2
SISE.IS;2018;Turkey;1.73814560;0.00173490;0.30191457;65.01;65.01;74.00;42.52;77.00;5
SISE.IS;2017;Turkey;0.86308431;0.00173490;0.23034894;57.22;57.22;74.00;43.11;55.38;4
SISE.IS;2016;Turkey;0.92158975;0.00173490;0.03913796;47.98;47.98;45.85;42.81;59.50;6
SISE.IS;2015;Turkey;0.88838706;0.00173490;0.14536024;36.54;36.54;38.14;34.18;38.06;6
SISE.IS;2014;Turkey;1.14314365;0.00173490;0.06882666;30.41;30.41;34.15;29.88;25.80;8
TUPRS.IS;2023;Turkey;0.06764563;0.00173490;0.16047709;74.00;74.00;70.56;76.00;60.76;8
TUPRS.IS;2022;Turkey;0.10442008;0.00173490;0.13131678;70.47;70.47;66.13;76.00;41.03;9
TUPRS.IS;2021;Turkey;0.88903187;0.00173490;0.31974419;73.61;73.61;66.00;76.00;58.20;11
TUPRS.IS;2020;Turkey;1.16004709;0.00173490;0.36225000;66.73;66.73;59.49;76.00;57.03;11
TUPRS.IS;2019;Turkey;0.88335351;0.00173490;0.36225000;62.80;62.80;45.02;72.16;72.17;13
TUPRS.IS;2018;Turkey;0.77853061;0.00173490;0.08875576;56.28;56.28;50.73;72.27;35.89;16
TUPRS.IS;2017;Turkey;0.39352859;0.00173490;0.08425616;64.53;64.53;55.28;76.00;37.96;15
TUPRS.IS;2016;Turkey;0.84030479;0.00173490;0.22445100;59.46;59.46;55.29;76.00;29.76;22
TUPRS.IS;2015;Turkey;0.80504305;0.00173490;0.25254118;60.60;54.34;61.10;76.00;28.52;20
TUPRS.IS;2014;Turkey;0.85023000;0.00173490;0.35189408;65.20;65.20;62.57;74.98;51.63;22
THYAO.IS;2023;Turkey;1.53964785;0.00173490;0.11774820;74.00;54.49;74.00;76.00;66.01;7
THYAO.IS;2022;Turkey;0.16801873;0.00173490;0.09672855;74.00;74.00;74.00;76.00;54.59;9
THYAO.IS;2021;Turkey;0.66866824;0.00173490;0.27577715;74.00;74.00;74.00;76.00;57.07;11
THYAO.IS;2020;Turkey;1.38931170;0.00173490;0.14547409;72.72;72.72;65.36;76.00;55.26;11
THYAO.IS;2019;Turkey;0.74310948;0.00173490;0.28753931;56.29;56.29;59.51;67.75;35.88;11
THYAO.IS;2018;Turkey;0.56585511;0.00173490;0.27281449;66.55;66.55;55.56;74.11;67.52;9
THYAO.IS;2017;Turkey;0.82428653;0.00173490;0.36225000;62.47;62.47;49.20;65.15;73.12;14
THYAO.IS;2016;Turkey;1.13274254;0.00173490;0.36225000;54.10;54.10;38.36;58.35;65.14;18
THYAO.IS;2015;Turkey;0.24495769;0.00173490;0.24570273;55.70;55.70;38.90;55.20;74.93;15
THYAO.IS;2014;Turkey;0.58748702;0.00173490;0.22096114;54.30;54.30;39.26;52.63;73.29;19
TTA.BK;2023;Thailand;1.11259818;0.00173490;0.04255319;53.62;53.62;71.74;71.71;21.94;2
TTA.BK;2022;Thailand;0.00000000;0.00000000;0.00000000;54.79;54.79;67.83;73.75;27.93;0
TTA.BK;2021;Thailand;0.99379870;0.00173490;0.06557377;57.40;57.40;66.27;76.00;34.83;2
TTA.BK;2020;Thailand;0.00000000;0.00000000;0.00000000;42.33;42.33;48.96;74.07;15.00;0
